id,loss
173749,7223.6626
173752,717.96814
173757,6237.34
173758,1462.1146
173760,7862.1304
173761,2019.3452
173763,1439.8983
173765,1744.6418
173770,1835.4042
173777,2836.5244
173782,1062.6649
173789,1208.1902
173798,2150.6975
173799,1586.8442
173809,1971.4529
173819,2309.7922
173821,2876.3289
173826,1337.3746
173830,1675.8954
173837,1303.6997
173839,2430.8494
173846,2594.1753
173849,1195.8431
173851,2828.424
173859,1802.4126
173864,2825.3496
173868,983.53723
173869,1591.5426
173878,1334.3383
173884,1907.416
173889,2190.2344
173890,1536.2512
173897,1668.4742
173899,3254.2834
173900,1648.9377
173904,1239.359
173910,7207.2563
173920,1003.7958
173930,4031.9253
173932,4674.5874
173934,1618.7412
173935,1247.5786
173941,2180.5737
173942,2283.2375
173946,4363.3125
173950,911.2606
173955,3958.2573
173960,2471.6726
173961,901.74023
173970,2324.192
173974,4560.5415
173976,6780.068
173978,3508.366
173983,2835.974
173993,1864.2654
173996,1360.9504
174001,2240.8342
174009,2187.5415
174021,1996.1328
174029,1210.2485
174034,1448.5405
174036,4146.668
174037,1017.0481
174039,4784.482
174041,2855.4905
174045,2801.9092
174046,3668.4111
174051,2469.3933
174053,2717.5386
174060,2197.5183
174065,1424.2908
174077,1551.7948
174081,2525.965
174083,5672.6733
174086,3016.0852
174099,2770.1504
174100,2061.684
174102,1400.7357
174105,1067.318
174113,2927.982
174118,4011.955
174127,2523.7275
174130,1276.675
174133,978.83093
174143,942.96106
174158,1355.8475
174161,3690.5652
174162,1246.4215
174168,1510.8524
174169,6181.3447
174180,3769.0066
174189,1273.5204
174192,10542.646
174195,1325.4828
174204,2467.2444
174209,2816.7292
174212,1274.5051
174224,765.53937
174236,2060.7192
174240,4300.8374
174257,1577.8406
174261,2605.237
174262,1283.968
174263,4029.6094
174271,1183.5034
174274,2349.4092
174281,2145.6443
174283,3685.0483
174285,1325.1619
174286,2931.4177
174294,2043.6631
174305,3033.4734
174318,5797.229
174320,1358.1848
174321,1769.1948
174322,5763.3286
174332,777.0629
174334,4893.0547
174346,2793.2102
174347,2213.2583
174359,2757.7683
174363,2045.7598
174369,5108.788
174374,3277.132
174375,2376.2712
174388,1944.8289
174397,1458.4458
174401,995.26135
174402,1857.4358
174404,1945.688
174407,1555.1125
174410,1392.2659
174422,2215.4697
174429,2184.482
174433,2112.665
174434,3789.2974
174436,743.9317
174440,1177.8342
174441,2673.6958
174443,2573.338
174447,1506.7065
174449,1393.0997
174453,1965.9524
174455,3919.151
174457,1799.3699
174464,8193.04
174468,1820.7513
174475,2006.6633
174478,1274.446
174481,2359.0334
174482,3598.346
174484,7445.4717
174497,2369.5662
174499,3777.1038
174504,1063.2803
174509,2332.092
174511,2298.477
174525,1616.0105
174529,1555.5101
174531,1569.9176
174533,7182.756
174549,4081.271
174551,8042.1494
174553,2520.493
174555,9867.847
174557,1721.5287
174560,2759.563
174578,1422.5955
174587,4556.1943
174590,4047.8975
174597,2378.3357
174619,6815.19
174627,2345.6387
174638,9657.705
174658,2335.753
174663,1672.5985
174674,1861.999
174682,1904.825
174689,5887.9897
174692,1701.5046
174698,2839.1782
174703,2366.3018
174704,2006.9758
174706,1517.6025
174709,1380.3049
174710,1094.4702
174713,1116.8065
174721,2243.058
174727,1536.0376
174732,2806.723
174738,1750.3687
174740,4875.1685
174744,2000.6309
174749,624.0254
174757,1703.1193
174761,911.77
174763,1223.6274
174767,4463.9077
174768,4932.9272
174771,1359.7251
174773,5086.13
174774,2071.9927
174775,1072.5966
174779,929.0453
174780,2494.776
174783,3643.853
174788,1780.328
174791,2479.054
174793,2455.8489
174796,1857.9126
174801,1645.8113
174806,1494.6462
174816,1424.96
174817,1668.6917
174820,2523.1758
174824,1976.6384
174825,4340.003
174826,3810.7666
174827,1539.5171
174833,1613.6809
174835,6303.024
174847,3527.9285
174854,1626.4674
174860,1713.6085
174867,8426.74
174870,6461.538
174875,1260.1709
174876,7741.296
174880,2705.8147
174883,4465.545
174889,1629.0769
174891,1307.8662
174895,1809.4679
174898,1161.1354
174903,3009.8345
174908,3384.2935
174911,3506.05
174915,2245.986
174919,4717.6147
174923,2467.987
174924,4418.557
174926,1666.6575
174927,2998.1013
174932,7376.0903
174934,2665.375
174949,1333.2003
174951,2843.7788
174953,3591.6252
174956,2578.48
174962,1782.761
174982,966.3467
174988,2089.1516
174990,1853.0159
174993,1457.1084
174996,5874.424
174999,6834.893
175004,1333.0211
175005,5455.834
175006,1397.3364
175007,1713.5219
175010,1871.1101
175012,3257.1506
175019,1529.6909
175023,987.4491
175024,1130.4895
175025,5153.335
175026,1990.531
175028,3129.475
175041,2016.5881
175052,3821.1494
175056,1686.1357
175058,2468.659
175060,1085.5516
175062,1632.8789
175067,1457.8734
175071,5796.2334
175075,2347.81
175076,1543.356
175098,1922.251
175102,3627.9907
175103,2942.5586
175104,1346.1659
175107,1247.5662
175116,2423.8472
175122,1862.2664
175123,1989.6926
175128,1839.9426
175129,3856.9065
175132,2129.8057
175137,2064.9985
175153,1827.8856
175155,1158.7854
175156,1559.0579
175160,6390.236
175170,2335.3225
175176,838.60706
175181,1951.4067
175185,1470.9016
175193,1301.1572
175195,1108.0482
175199,5751.341
175209,1052.9475
175211,6097.5635
175213,2228.0974
175214,5433.7573
175216,1336.7577
175219,2435.314
175222,1308.5028
175223,1343.0967
175225,1632.8896
175230,1776.0594
175233,2489.561
175237,2945.9917
175241,4216.8613
175245,3570.6064
175246,2532.9177
175249,1222.9304
175269,952.79016
175270,2689.26
175272,1308.1144
175283,3178.5574
175286,716.68994
175292,3032.345
175299,2282.7034
175300,1894.4617
175301,1337.3115
175303,1203.7633
175304,3569.1716
175305,5576.3633
175310,820.05115
175315,942.5447
175316,2083.683
175321,3060.5188
175324,1489.1362
175329,1218.2484
175333,5595.223
175335,3837.939
175338,3880.5452
175342,3667.7546
175348,1757.2452
175351,1643.2158
175352,4447.32
175358,2202.989
175359,3582.7478
175364,1478.2224
175369,3362.4087
175370,2257.1196
175381,1681.7421
175382,3292.4526
175384,930.1985
175385,1362.0017
175386,1117.8857
175389,2276.9756
175390,2239.1028
175394,1089.6277
175400,8192.345
175401,926.6605
175407,5083.9526
175411,1023.4784
175420,2266.0002
175426,1548.2976
175427,1706.2272
175430,1103.1929
175434,2053.015
175439,4223.9863
175443,6539.9404
175449,3868.4683
175453,1296.3461
175456,2382.6548
175458,1528.5597
175459,2227.1746
175475,7719.7026
175476,1437.7196
175477,1605.0438
175480,1970.5947
175481,1698.1237
175485,1165.136
175489,1271.3037
175500,1512.572
175504,2331.4412
175508,3306.3826
175509,3271.38
175510,3474.5383
175518,4341.12
175520,1844.894
175523,2377.7886
175525,2027.957
175530,1391.3672
175535,3620.3577
175539,1742.2683
175540,1318.2289
175542,1654.732
175544,1581.6205
175548,6953.6816
175556,1252.437
175564,1618.9111
175567,1975.0444
175570,1105.3411
175571,7399.4707
175574,3534.9387
175575,2187.1216
175578,1300.544
175587,764.6953
175596,1030.548
175602,1915.5029
175608,942.92664
175611,1088.4132
175621,1604.332
175624,1865.0847
175625,2623.0305
175630,4110.79
175634,1555.0707
175636,1834.304
175645,2194.0967
175651,1650.6886
175673,2341.584
175681,4759.981
175682,1754.5574
175683,1962.0828
175687,2638.9922
175691,1089.6204
175692,1420.734
175703,1193.9402
175713,1376.2034
175714,1791.9862
175737,1521.755
175740,2628.884
175743,1395.508
175748,872.14185
175755,1607.3286
175756,4294.948
175758,1023.7158
175764,7606.882
175768,5272.775
175771,4008.8027
175781,3255.348
175790,2571.6404
175800,1432.517
175806,1567.5636
175813,2895.8357
175819,3201.3884
175827,1900.9856
175828,1417.0713
175831,1375.1735
175838,1891.2383
175850,4153.3467
175853,5102.57
175855,1356.117
175858,2440.5002
175861,2333.8794
175862,1544.3689
175864,1913.0762
175870,5378.923
175873,3734.0127
175876,3395.7456
175878,3912.29
175883,1367.1047
175886,4516.4634
175887,4007.647
175901,6754.4795
175905,5561.426
175912,1926.0654
175913,3481.8975
175915,1361.8215
175920,824.5134
175925,6042.2124
175931,3232.0825
175935,2115.6829
175940,2494.1064
175943,9918.023
175948,1772.8285
175957,1635.5292
175959,5953.2295
175960,1382.7837
175965,2511.4287
175971,760.43866
175973,1646.727
175980,1015.7543
175986,1355.0607
175992,2829.6545
175993,748.8529
176004,2379.1682
176012,1873.7712
176016,2004.4011
176021,1063.1521
176024,1920.7283
176029,1946.3901
176031,1514.4971
176033,1504.188
176034,2084.9858
176040,1316.3629
176041,4077.1538
176046,1263.4769
176057,3996.4663
176061,1468.1553
176066,1564.5438
176075,2585.4739
176077,1967.7266
176080,3121.2583
176081,2564.758
176085,853.0786
176093,6404.4873
176096,4729.3247
176107,3129.6118
176117,1879.3896
176122,2780.9097
176129,3326.1104
176138,1761.4374
176141,1929.9346
176142,1679.5387
176144,2068.8772
176149,5876.557
176152,618.1593
176158,1039.6997
176165,1887.4126
176171,16426.021
176172,1534.6409
176177,681.0254
176185,2464.8352
176192,4323.791
176193,1707.3735
176198,2098.119
176205,4362.7817
176206,2471.3198
176215,1201.6945
176217,2822.0652
176218,4205.2256
176222,1943.8992
176229,1805.6254
176230,3150.9868
176233,1986.7866
176236,1397.1385
176238,9842.989
176242,1021.7329
176246,3097.298
176247,1853.437
176248,2787.3213
176252,2132.2842
176255,5024.918
176263,1104.8413
176268,5380.21
176274,2807.9932
176276,1348.5587
176279,1249.5629
176283,1865.187
176287,912.3856
176290,1949.4463
176291,2446.9368
176292,3956.101
176301,1933.8503
176305,4168.2104
176321,6944.6143
176322,2863.4177
176334,1881.9065
176336,1150.6846
176349,2883.9546
176353,1703.1665
176355,3527.502
176356,1728.3282
176374,3232.4297
176390,1152.3241
176391,2436.4565
176393,8764.311
176402,1929.239
176406,1822.3053
176407,1169.2655
176413,2967.6074
176418,3136.2515
176423,1361.1418
176424,1295.1499
176425,1764.7239
176432,1029.1517
176438,3125.486
176440,1435.2881
176449,2792.7278
176455,6377.0957
176457,1135.784
176464,1539.1066
176465,4171.5527
176468,1468.8372
176470,1321.6128
176472,2256.4062
176473,3302.7363
176489,2390.9202
176493,3332.4983
176497,1325.3853
176507,2111.16
176509,8853.551
176526,1100.0146
176529,1387.4958
176531,751.53467
176535,2863.593
176540,914.70544
176546,911.2246
176547,5322.815
176559,1432.2131
176560,1318.546
176582,1423.5466
176584,5092.98
176585,1335.4515
176588,1357.0626
176591,1294.8784
176597,3801.8794
176599,2782.1409
176601,3674.839
176606,1627.7002
176607,2629.645
176611,3133.1956
176620,1668.3871
176622,1599.8319
176633,6799.365
176635,4920.7275
176643,4068.543
176647,1479.7073
176649,11025.6045
176654,1752.7612
176658,3441.2656
176662,1158.2158
176663,2993.0332
176673,1238.3566
176674,1242.5802
176675,5199.3257
176679,2223.7664
176680,1212.951
176682,2049.5745
176684,2142.976
176691,2174.0217
176692,1585.3489
176697,1274.5205
176701,1635.473
176706,1420.735
176709,8141.8906
176715,2909.6125
176716,1909.7847
176719,909.4103
176722,1344.2598
176724,4661.273
176725,1981.8413
176726,1724.7896
176732,1508.5663
176733,2869.3777
176739,8091.075
176749,1511.212
176750,3226.4966
176752,2111.9448
176760,1190.9456
176761,9470.046
176768,4612.5435
176771,907.28357
176776,2286.6465
176779,1208.3185
176780,2936.926
176782,1165.3008
176785,3429.7341
176788,5642.3403
176793,978.2313
176794,989.115
176795,3613.5469
176796,1658.2448
176804,4381.103
176806,1483.1943
176816,2142.8643
176819,1322.3306
176820,1179.9508
176822,1871.0735
176826,3094.7395
176828,2304.637
176834,2910.894
176838,1193.3168
176848,1865.31
176852,2262.414
176854,1599.6783
176858,1402.616
176859,3175.2659
176862,1458.7915
176863,2358.0442
176869,5925.01
176870,1633.3221
176874,2339.5938
176879,912.4796
176886,1634.6926
176891,2004.4036
176893,3104.2046
176896,3973.585
176898,1247.6843
176901,5607.2886
176916,1515.6011
176919,2858.245
176930,1606.6652
176937,1027.5801
176940,662.9839
176941,1123.5581
176946,1741.699
176949,2299.6917
176951,1308.9603
176952,1898.8174
176958,3223.4526
176975,2654.3726
176978,7150.2925
176979,1569.5109
176980,3519.1863
176984,3619.458
176987,1383.5691
176996,5361.7056
177003,790.02795
177008,1886.3716
177010,2911.695
177015,1792.4948
177016,1780.2345
177019,1188.0734
177023,2301.6326
177028,1100.6196
177034,1598.8701
177035,1454.3167
177043,1068.9742
177045,2823.6506
177046,1579.089
177047,1806.1072
177057,1816.7756
177058,1364.2922
177059,3121.727
177064,1266.7039
177070,1987.1389
177073,3618.784
177077,1747.9476
177085,2829.8132
177086,3606.1892
177093,1153.2065
177100,2494.6255
177108,2417.4553
177109,4123.6396
177111,1121.9994
177116,2584.7673
177120,8113.292
177131,3483.3726
177133,1796.0957
177136,2705.9895
177137,1779.9747
177139,1135.3319
177142,1867.7717
177145,1189.5295
177155,1516.1691
177158,2078.272
177160,2651.4233
177163,3454.5762
177169,2986.3682
177174,2420.29
177177,1566.0101
177182,1664.2566
177192,1009.8248
177196,1719.4124
177198,6857.1553
177202,2645.6873
177206,1302.6274
177207,2876.2524
177218,1209.3993
177225,1078.6422
177228,8403.694
177231,1126.9344
177233,2773.6821
177237,5740.471
177241,1311.1962
177248,1286.3235
177255,5041.7227
177259,2822.8638
177263,4961.107
177271,1654.0847
177278,962.42017
177280,2476.777
177286,7777.183
177288,3693.5273
177289,1448.6656
177292,1514.9102
177293,5321.746
177294,774.5833
177300,2395.0771
177302,1587.0624
177305,2684.2634
177312,1007.7457
177317,1121.2955
177327,7388.101
177329,1496.3706
177334,1519.0634
177337,1438.4445
177348,2952.7644
177350,3135.8381
177358,3885.708
177360,3366.4944
177363,1705.4221
177366,9956.956
177373,1102.1755
177375,1725.6968
177382,1453.1196
177384,1846.9486
177386,1178.3862
177390,2118.4329
177394,2091.6572
177397,3702.873
177406,1374.4795
177418,1750.1399
177422,2127.293
177432,1585.9115
177435,7211.341
177439,1495.6486
177451,1657.5323
177456,1343.3108
177457,1061.187
177459,1137.616
177464,1253.3717
177465,2335.5413
177466,7481.8022
177467,2222.3867
177476,2446.8423
177479,2940.2964
177480,1680.2594
177491,2598.0645
177492,2870.2852
177503,2856.2188
177509,6733.731
177515,5777.4497
177516,1756.8541
177519,2817.2012
177521,2687.2493
177522,2202.2354
177526,3019.8538
177540,2447.702
177547,2381.0247
177549,1747.7628
177556,1748.0144
177558,2160.7388
177560,4931.522
177565,1279.1769
177568,5982.6523
177581,1500.1144
177583,4203.5874
177585,3173.943
177589,4426.545
177594,2927.5762
177598,3450.2046
177599,3178.9697
177606,1522.181
177612,2811.3372
177618,4220.498
177627,2177.5452
177628,1071.5055
177635,3354.2844
177636,1377.0635
177640,1770.495
177645,1667.5087
177647,5018.056
177649,2102.0664
177650,1119.0664
177654,1630.3165
177664,1720.9415
177665,1741.5073
177666,1375.6489
177667,3868.2585
177675,1491.2347
177681,1848.0647
177687,2256.5713
177688,3642.2039
177695,1790.8013
177707,803.9628
177709,6377.396
177711,1382.7206
177718,3040.8083
177719,3924.9692
177726,8726.484
177735,796.2184
177736,2600.7852
177738,2013.3848
177743,5208.2573
177744,1709.8655
177750,2277.115
177770,5371.8403
177778,2406.9724
177783,1340.5507
177788,1961.01
177797,14605.933
177802,3172.274
177814,2283.4827
177827,8420.359
177834,8005.218
177835,2210.275
177837,2698.996
177838,1544.8528
177840,2074.165
177854,4017.8838
177858,1384.8826
177859,3122.8838
177867,990.6731
177872,5638.742
177875,2064.8518
177880,4499.438
177885,5297.0464
177888,1257.4774
177891,7593.3506
177893,1196.634
177901,1421.4824
177903,2092.9165
177908,3546.883
177912,1285.2911
177918,3173.2644
177921,1413.3396
177922,2032.4148
177930,947.9193
177931,1201.9894
177938,3656.2043
177940,991.6675
177943,5091.799
177950,2886.2317
177956,1746.7358
177957,1052.0446
177958,1577.7363
177963,1027.9132
177965,2331.0076
177972,1650.6965
177973,3973.9355
177978,2095.464
177983,2236.5095
177991,5269.785
177992,1391.9895
177993,1953.3672
178005,2068.4854
178006,7092.8135
178008,5022.124
178011,1015.0134
178016,4357.1284
178021,1164.4431
178027,1958.7944
178032,2173.7603
178035,1408.7144
178040,1737.9333
178041,4186.671
178042,1884.4634
178044,2494.4634
178060,897.2483
178063,1121.9099
178066,2431.553
178068,1910.3926
178071,1984.3281
178075,1211.5522
178078,1253.0814
178079,2033.073
178080,1613.867
178086,1501.924
178089,2644.652
178091,4319.919
178100,1493.7479
178114,4240.3525
178121,3864.4233
178125,1038.8386
178126,1568.237
178137,3356.1968
178138,2106.173
178141,1709.1436
178149,1422.3967
178152,3921.6543
178153,4587.476
178156,1115.5695
178162,1719.1058
178170,1581.854
178180,901.48926
178184,1806.954
178187,5751.154
178192,1770.7805
178199,1702.5593
178217,1032.4124
178222,1724.0768
178228,3667.9387
178230,1021.7334
178233,1097.5986
178234,1449.4677
178239,2173.2793
178246,1631.5013
178247,2044.1875
178265,4599.4263
178270,1559.1376
178271,801.74066
178287,2161.3804
178288,1847.2384
178292,2183.5774
178301,4209.807
178303,8040.8447
178306,1105.8297
178307,5224.6626
178312,4529.562
178316,1675.9723
178334,2142.4778
178338,2798.9734
178353,3425.7761
178354,3003.412
178355,3224.0107
178358,4352.1426
178359,1493.9497
178363,2100.7393
178368,1687.4492
178370,3158.6555
178377,2186.335
178380,1438.2383
178385,5274.409
178386,1723.0283
178389,6188.956
178391,1367.708
178393,2698.1062
178394,2029.9417
178398,1616.5839
178400,1298.9648
178401,3250.7012
178410,1713.5446
178412,3089.214
178416,2662.039
178419,1018.61084
178424,1580.6854
178426,1198.4574
178442,929.7982
178446,6030.294
178447,1027.4841
178452,5123.1963
178467,2882.8987
178479,1872.574
178481,2570.5344
178483,5061.475
178486,3104.9675
178488,1220.4297
178489,1841.373
178490,1248.7539
178494,899.9618
178498,1736.3372
178499,2901.7756
178500,1285.0865
178502,1426.353
178508,2017.0415
178509,758.1881
178535,4202.8066
178536,1500.9716
178544,1005.13
178548,2371.6624
178551,873.6188
178553,1622.1355
178561,2231.5361
178580,9340.867
178586,2858.321
178589,6160.4263
178595,2684.4944
178600,4485.8247
178604,2717.896
178616,3207.4858
178619,3299.1736
178625,1649.2543
178628,1697.6251
178630,1233.3188
178631,1067.4792
178632,4776.2466
178636,17223.021
178637,2355.149
178641,2096.3674
178647,2057.4714
178656,4678.792
178658,896.76917
178662,2314.429
178663,1902.613
178664,2490.9326
178669,2257.4114
178670,2260.0435
178677,1374.0509
178681,6194.5703
178685,2953.7058
178688,1697.8142
178692,1474.3552
178696,2187.3318
178698,5248.149
178704,1643.651
178713,2399.9856
178717,1170.6483
178718,1265.9299
178721,2227.8171
178744,4029.311
178747,1576.04
178748,1659.373
178750,1062.4392
178763,5315.7773
178769,8032.172
178771,845.5902
178773,1260.0914
178775,1418.395
178783,3050.723
178792,1219.404
178795,2238.8167
178799,1089.3302
178800,1116.948
178806,2229.9448
178814,5108.226
178815,2048.9426
178821,2235.3489
178825,3256.3926
178826,1759.3256
178829,6124.69
178830,2390.2249
178833,2578.4165
178837,1132.232
178839,840.00073
178840,1788.6323
178842,2980.7969
178846,3342.508
178849,4634.0156
178850,1172.6439
178854,3015.6006
178859,2172.4636
178860,1109.9526
178862,1289.3182
178868,3567.2778
178871,2987.0884
178885,1169.9048
178890,2149.9343
178893,2141.4573
178895,1809.4438
178900,1106.1311
178902,2049.182
178912,5664.122
178929,3922.6177
178931,2341.812
178933,6526.546
178939,1152.2654
178940,919.0864
178941,3869.3682
178952,2262.481
178953,2418.262
178958,1491.7155
178961,1324.3585
178967,1357.0211
178971,2599.5525
178974,2349.4626
178979,5356.293
178985,2084.5674
178987,1570.7168
178988,1855.1492
178991,4540.309
178992,2127.1187
179000,2168.374
179004,1970.5986
179005,1677.1006
179012,5965.718
179013,7702.878
179019,1735.8756
179022,2126.569
179024,3876.8186
179031,2142.0981
179037,1593.5958
179039,1333.5009
179040,1512.2911
179041,1586.472
179047,4640.363
179049,4775.606
179054,4928.709
179057,1594.9048
179062,1177.2246
179066,5983.891
179068,2189.244
179072,2378.3223
179077,3192.7737
179082,909.95264
179089,1474.4103
179090,3010.2903
179092,3448.513
179097,3230.1785
179098,1203.8604
179100,2066.3035
179104,2611.696
179115,1400.9304
179125,1616.5293
179127,1901.4685
179134,2039.6248
179135,819.0486
179140,1016.0011
179144,1666.4573
179151,1206.3822
179153,1360.1581
179155,1742.7964
179160,1568.7651
179163,764.5017
179172,999.209
179173,1200.4218
179174,9759.572
179177,4319.888
179178,5802.0864
179199,1277.2526
179200,882.5399
179201,9988.066
179206,1969.2456
179212,5935.5977
179225,1132.928
179230,1386.686
179236,1466.8679
179245,978.0808
179251,1011.9895
179253,3474.829
179256,1915.4109
179258,7029.2456
179267,6237.8867
179285,2487.2126
179286,3959.3682
179291,1467.6216
179294,1192.8439
179295,5597.7427
179297,2383.05
179299,1919.5457
179300,1585.6553
179302,858.53845
179310,2496.2744
179311,1155.4993
179313,3098.1284
179314,1391.3649
179315,1028.4058
179316,1410.8268
179317,1168.3197
179318,1501.2676
179323,845.0221
179324,802.45123
179328,870.90027
179331,1130.999
179339,2344.6133
179354,1542.8804
179357,1053.7639
179359,3048.5322
179364,766.21875
179365,1049.3131
179368,2586.4675
179371,7750.1543
179374,1005.5668
179375,1054.68
179379,2495.435
179383,6863.8887
179387,2585.041
179403,791.0104
179405,1522.6115
179413,4823.356
179414,1393.3474
179415,2704.4795
179419,2240.8572
179421,1363.6576
179424,1554.06
179427,1731.7887
179430,5165.5044
179431,1238.6727
179440,4184.044
179446,4625.5127
179447,2214.438
179450,1292.0385
179453,2979.2712
179457,3412.8188
179478,2695.7107
179480,1572.6456
179485,3265.7666
179493,1102.0829
179505,3688.3398
179506,695.4753
179508,2911.5647
179512,1389.4788
179519,1155.8094
179520,1265.4749
179525,1397.556
179528,2226.6506
179530,1043.3654
179533,891.496
179539,2339.8372
179547,2374.6206
179560,1988.0852
179578,1954.6714
179583,8856.177
179588,2555.951
179589,3182.4905
179590,1560.8699
179592,3580.4502
179593,1666.4982
179600,1691.115
179601,1797.1442
179607,3216.2024
179608,1546.3878
179611,1734.6096
179613,1500.798
179618,1406.7013
179628,1356.9342
179629,2248.266
179631,1409.0005
179633,1439.287
179635,2812.1929
179638,3599.951
179639,6294.0005
179641,3747.5234
179648,1062.7052
179655,1933.6538
179656,1676.6299
179657,1229.1687
179659,1459.8374
179669,2641.6465
179670,3382.4685
179687,3993.898
179689,1443.49
179690,3571.498
179695,1685.6699
179700,1232.9642
179703,1088.3518
179711,1361.4568
179716,1978.7004
179718,12509.303
179727,1209.1372
179735,7108.472
179740,1230.3394
179744,1576.4847
179747,2976.3923
179751,1945.5171
179759,3173.0105
179766,3551.1096
179767,1017.1991
179773,3115.9602
179796,3135.558
179797,1819.0137
179804,1578.4791
179820,1384.2516
179821,1085.5106
179822,761.3711
179826,5868.4253
179828,2752.0972
179832,1693.2299
179835,1219.1779
179837,994.5222
179840,1532.6361
179841,2121.537
179842,1889.7112
179846,4852.0903
179853,1273.6025
179858,981.32495
179860,1516.1779
179863,2070.469
179864,1406.4185
179872,2633.2405
179877,1380.3698
179891,2914.8484
179892,2837.8274
179893,5425.4297
179907,1180.058
179910,1727.014
179916,1796.608
179922,3807.8723
179931,1975.8755
179937,6787.4604
179939,3277.4968
179945,1729.8231
179947,1083.6533
179956,1872.8003
179960,1686.1564
179961,2293.7485
179966,3826.0498
179975,1800.9541
179977,5239.961
179980,2427.8352
179981,6884.8237
179983,1985.9243
179985,1429.5908
179988,4286.6733
179992,1487.5614
179995,5540.4644
179996,4465.8477
180004,14879.592
180006,1220.5225
180007,3745.777
180009,1595.1608
180011,6426.24
180013,1952.9841
180017,5760.816
180031,5287.7593
180032,2495.5852
180033,1705.5682
180034,2410.101
180041,4001.0269
180042,2278.1936
180047,1574.2878
180049,3234.047
180061,1945.3984
180062,603.5851
180067,1456.9858
180070,1289.6895
180085,2304.5952
180088,7507.8394
180090,1083.0145
180098,2080.5273
180100,3945.7056
180101,1580.7388
180114,7005.994
180118,1263.8456
180123,1127.7814
180124,2652.472
180127,1773.2611
180128,2910.1523
180129,1392.5902
180139,867.6997
180145,2363.4167
180148,1425.47
180149,1907.5295
180179,887.68823
180182,2678.129
180199,1395.4381
180207,1344.8645
180208,2249.7798
180210,2765.8452
180214,2000.612
180220,1349.083
180224,2048.5579
180225,981.9695
180227,5441.268
180233,1354.8657
180240,5718.1406
180241,3354.0676
180248,2777.8057
180261,931.95447
180265,2914.89
180268,1330.8984
180269,2638.185
180273,6332.5493
180286,1594.316
180305,961.0259
180308,1629.5924
180313,5534.7954
180316,1200.9609
180322,3332.5425
180329,2148.207
180346,6547.8125
180349,1150.0704
180351,2122.076
180352,1000.67944
180354,1453.0653
180359,2472.0842
180365,1413.305
180367,2259.8628
180378,1854.3027
180379,5497.845
180384,2050.7793
180389,3380.993
180404,2259.1953
180406,1025.5857
180409,2244.0754
180415,1046.6495
180416,2817.2043
180419,2289.2788
180422,1742.4241
180428,4150.235
180443,3470.633
180448,1979.0684
180452,1897.6289
180460,1228.2878
180463,3222.369
180465,1701.0342
180472,3501.116
180498,750.94226
180501,2790.6106
180502,1984.051
180514,1067.133
180517,5282.1206
180526,3455.5972
180529,2146.1992
180536,2667.108
180537,7372.5728
180541,1561.2393
180543,3873.9312
180545,3459.2808
180551,1894.6025
180561,3905.151
180565,1425.3925
180572,952.3358
180573,1631.6846
180581,2177.1958
180584,7227.671
180587,981.3142
180588,2250.8804
180594,1444.36
180597,5139.8584
180614,1099.6049
180619,1552.3145
180620,689.0945
180628,7642.836
180631,1690.7407
180640,1672.1166
180642,1786.9991
180653,2312.5366
180656,6356.2974
180670,1293.0752
180672,3266.9565
180675,2030.738
180681,1175.5261
180683,1900.06
180689,1444.6163
180690,3101.0486
180696,1775.8307
180698,9607.959
180701,1256.6215
180704,2517.0964
180705,1301.7715
180708,7036.5234
180713,3859.2363
180721,913.7322
180722,1293.6727
180726,1339.5734
180729,2003.7148
180731,3796.601
180743,4335.1475
180747,4584.61
180749,6883.9453
180750,4069.162
180751,6513.9453
180760,4560.8823
180764,1666.056
180767,2753.4036
180768,4472.277
180772,2279.2693
180773,2604.7903
180779,1571.1713
180786,2290.2952
180788,6643.083
180789,1702.007
180797,7601.7837
180800,2281.2063
180804,1542.4701
180808,2742.3271
180811,2875.4487
180812,2009.346
180821,1504.5602
180824,1248.9391
180828,2191.055
180835,3214.3394
180838,3509.045
180839,1609.8995
180842,1594.3492
180843,951.0808
180867,1807.6166
180868,3755.3657
180874,1922.8228
180881,1515.521
180882,1340.9305
180886,1317.4471
180889,1188.2654
180891,2851.981
180893,3845.2007
180894,1251.6824
180904,3627.4507
180908,1075.8369
180910,1243.7507
180921,1727.2032
180925,2733.7502
180928,1838.9127
180937,6479.7075
180939,8525.859
180940,1964.7051
180941,6223.1133
180950,1638.8809
180955,7605.691
180956,2828.2393
180959,1973.8875
180962,1543.7325
180971,2041.1248
180985,2174.4373
181006,985.81946
181018,1744.932
181023,3583.1553
181025,2774.8394
181033,2497.9011
181039,4451.7275
181040,1948.4604
181046,1057.0371
181051,2556.6777
181060,885.5084
181064,1283.7714
181072,2687.778
181073,1992.25
181077,4049.8184
181082,1386.7805
181087,6316.372
181089,11377.735
181093,1948.2893
181099,1289.1825
181112,1026.2544
181121,1620.7214
181124,1843.0431
181127,5330.236
181131,6701.037
181136,2756.6543
181137,981.7018
181153,1168.6544
181155,1205.2422
181156,1456.7021
181162,1956.4539
181168,1165.0059
181183,1964.7092
181185,4103.4624
181192,3479.9878
181195,2674.13
181223,1109.563
181224,644.26886
181225,1408.9945
181226,2268.951
181227,3325.1956
181238,5655.818
181239,1871.9536
181243,2147.9653
181246,7906.763
181249,2558.6436
181253,1046.539
181255,978.8978
